rate,IR,totalAsset2023,totalDebt2023,totalEquity2023,revenue2023,operatingIncome2023,earningBeforeTax2023,margin2023,turnover2023,leverage2023,totalAsset2022,totalDebt2022,totalEquity2022,revenue2022,operatingIncome2022,earningBeforeTax2022,margin2022,turnover2022,leverage2022,totalAsset2021,totalDebt2021,totalEquity2021,revenue2021,operatingIncome2021,earningBeforeTax2021,margin2021,turnover2021,leverage2021
BBB+,13,54310000000,25700000000,28610000000,60069000000,-370000000,-149000000,-0.002480481,1.106039403,1.898287312,69299000000,40341000000,28958000000,78622000000,4065000000,3062000000,0.038945842,1.134532966,2.393086539,66248000000,39549000000,26699000000,81768000000,6801000000,6435000000,0.078698268,1.234271223,2.481291434
BBB+,11,48602873642,15549230763,33053642879,58245452504,4298983844,4569344414,0.078449805,1.198395242,1.470424117,45794885478,16579543159,29215342319,52526153669,2692107814,2909404832,0.055389642,1.146987335,1.5674944,43861561231,17699418597,26162142634,47675469341,2101378865,-3821300183,-0.080152335,1.086953314,1.676527869
BBB+,8,46672324000,32281152000,14391172000,53649508000,1849060000,1369487000,0.025526553,1.149492963,3.243121825,0,0,0,0,0,0,0,0,0,10777386000,8660583000,2116803000,38397820000,918147000,1027224000,0.026752144,3.56281384,5.091350494
BBB+,10,45464000000,31236000000,14228000000,51279000000,834000000,111000000,0.002164629,1.127903396,3.195389373,37639000000,23510000000,14129000000,56454000000,1007000000,397000000,0.007032274,1.499880443,2.663953571,34378664000,20615673000,13762991000,49362234000,3038979000,2848809000,0.057712319,1.435839217,2.497906451
BBB+,8,44503554000,26429656000,18073898000,60647799000,496915000,604747000,0.009971458,1.36276305,2.462310787,0,0,0,0,0,0,0,0,0,44130031000,27144112000,16985919000,47647259000,306741000,666147000,0.013980804,1.079701462,2.598036115
BBB+,7,43658882000,18585699000,25073183000,23277454000,690611000,-183307000,-0.007874873,0.533166516,1.74125806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB+,14,43324184000,15117489000,28206695000,1.03E+11,478171000,-263846000,-0.002556107,2.382544539,1.535953929,42873000000,17692000000,25181000000,1.32E+11,1443000000,1012000000,0.00767533,3.075385441,1.702593225,45368524000,19548699000,25819825000,1.10E+11,5128965000,5551165000,0.050283618,2.433340988,1.757119733
BBB+,4,42885054571,24394380055,18490674516,12399818269,-6188672593,-7075150224,-0.570584993,0.289140783,2.319280161,38673000000,11207000000,27466000000,30281000000,9595000000,3044000000,0.100525082,0.78300106,1.408031748,41326000000,15254000000,26072000000,35211000000,11252000000,12296000000,0.349209054,0.852030199,1.585072108
BBB+,14,41324000000,21669000000,19655000000,61617000000,3563000000,2053000000,0.033318727,1.491070564,2.102467566,39715616000,22908622000,16806994000,60005664000,2713189000,1816668000,0.030274942,1.510883376,2.363041005,38497670000,23195394000,15302276000,36245415000,1796473000,1053377000,0.029062352,0.94149633,2.515813334
BBB+,11,41147792000,28286596000,12861196000,24382868000,73339000,-934534000,-0.038327485,0.592568078,3.199375237,31710098000,18614502000,13095596000,21963844000,806072000,312603000,0.014232618,0.6926451,2.421432213,25560897000,15805119000,9755778000,19876872000,705100000,304297000,0.015309099,0.777628109,2.620077763
BBB+,11,40034345000,24107214000,15927131000,1.09E+11,5034733000,4436795000,0.040829199,2.714349542,2.513594256,0,0,0,0,0,0,0,0,0,17060599000,11969336000,5091263000,50182179000,4285964000,4072261000,0.081149545,2.941407802,3.350956138
BBB+,9,39582000000,26195000000,13387000000,22211000000,2472000000,-1118000000,-0.050335419,0.561138902,2.956749085,36812081000,23594640000,13217441000,17793572000,2819610000,2285950000,0.128470551,0.483362296,2.785114078,36915357000,25728397000,11186960000,29607423000,995618000,1601351000,0.054086132,0.802035397,3.299855993
BBB+,10,39319000000,27228000000,12091000000,39108000000,2644000000,1504000000,0.038457605,0.994633638,3.251922918,40096404000,29409764000,10686640000,36474599000,2560592000,1533302000,0.042037529,0.909672573,3.752012232,40635144000,31272742000,9362402000,36269468000,1746971000,1147806000,0.031646618,0.892564033,4.340247727
BBB+,10,38297241000,25208272000,13088969000,28205304000,1816621000,771847000,0.027365314,0.736483968,2.925917313,25666628000,14101942000,11564686000,24009002000,1580049000,1962516000,0.08174084,0.935417072,2.219396878,22359000000,12011000000,10348000000,19758000000,1161000000,1625000000,0.082245167,0.883671005,2.160707383
BBB+,11,37817958000,24246783000,13571175000,55689705000,1474438000,602264000,0.010814638,1.47257303,2.786638445,34679635000,22861395000,11818240000,53625839000,1408491000,83776000,0.001562232,1.546320744,2.934416207,34906297000,23151831000,11754466000,45900788000,1862177000,1067211000,0.023250385,1.314971565,2.969619973
BBB+,8,37741573000,22523734000,15217839000,41013350000,2291706000,2118546000,0.051655034,1.086688941,2.480087547,38205830000,25025303000,13180527000,48650588000,2245456000,2122684000,0.04363121,1.273381261,2.898657239,35300000000,23298000000,12002000000,40175000000,1738000000,1334000000,0.033204729,1.138101983,2.941176471
BBB+,12,37606000000,20647000000,16959000000,73309000000,385000000,380000000,0.005183538,1.949396373,2.217465652,38191000000,21565000000,16626000000,83802000000,4496000000,4499000000,0.05368607,2.194286612,2.297064838,36495000000,23531000000,12964000000,75274000000,2474000000,2285000000,0.030355767,2.062583916,2.815103363
BBB+,8,36353000000,19906000000,16447000000,40651000000,824000000,798000000,0.019630513,1.118229582,2.210311911,34918000000,18904000000,16014000000,35320000000,2513000000,1825000000,0.051670442,1.011512687,2.180467091,31833000000,16980000000,14853000000,31796000000,2008000000,2039000000,0.064127563,0.998837684,2.143203393
BBB+,14,36239000000,18355000000,17884000000,72806000000,692000000,110000000,0.001510864,2.009051022,2.02633639,42588457000,24767557000,17820900000,1.09E+11,984188000,515737000,0.004727995,2.561293827,2.389803938,38636578000,21214214000,17422364000,92424997000,746837000,422500000,0.004571274,2.392163121,2.21764268
BBB+,13,36008000000,24153000000,11855000000,73335000000,1662000000,1832000000,0.02498125,2.036630749,3.037368199,28793000000,18430000000,10363000000,57646000000,1224000000,805000000,0.013964542,2.00208384,2.778442536,19548000000,9834000000,9714000000,37870000000,692000000,744000000,0.019646158,1.937282586,2.012353305
BBB+,10,35878335000,23327372000,12550963000,47930739000,6307028000,5858652000,0.122231623,1.335924284,2.858612124,19583302000,12352432000,7230870000,34966149000,3364706000,3261534000,0.0932769,1.785508338,2.708291257,0,0,0,0,0,0,0,0,0
BBB+,10,35142312000,24819350000,10322962000,17271390000,1076182000,302369000,0.017506929,0.491469941,3.404285708,35324727000,24801760000,10522967000,20577558000,1256545000,713450000,0.034671267,0.582525606,3.356917018,33134917000,22497527000,10637390000,18886787000,850672000,588719000,0.031170945,0.569996509,3.114948028
BBB+,8,33087884000,18445635000,14642249000,37633916000,3791020000,2443800000,0.064936107,1.137392648,2.259754222,0,0,0,0,0,0,0,0,0,42973000000,15420000000,27553000000,24270000000,6867000000,9777000000,0.402843016,0.56477323,1.559648677
BBB+,7,33025637000,22752293000,10273344000,46123684000,951280000,824458000,0.017874938,1.396602403,3.214692022,0,0,0,0,0,0,0,0,0,22589937000,13752142000,8837795000,35756663000,607383000,574072000,0.016054966,1.582858022,2.556060307
BBB+,5,32961999000,18674316000,14287683000,15871536000,167293000,-199388000,-0.012562615,0.481510117,2.307021999,0,0,0,0,0,0,0,0,0,21272100000,9354104000,11917996000,20169776000,2864976000,2890274000,0.143297278,0.948179822,1.784872222
BBB+,14,32863274000,11932339000,20930935000,1.06E+11,7419184000,8013745000,0.075542436,3.228001355,1.570081509,0,0,0,0,0,0,0,0,0,19208366000,7983623000,11224743000,97681644000,3307820000,3277398000,0.033551831,5.085369781,1.711252186
BBB+,11,32278000000,23961000000,8317000000,40855000000,3946000000,2635000000,0.06449639,1.265722783,3.880966695,20843000000,14746000000,6097000000,28968000000,3406000000,3120000000,0.107705054,1.389819124,3.418566508,19111000000,15944000000,3167000000,23868000000,1627000000,1307000000,0.054759511,1.248914238,6.03441743
BBB+,9,32006627000,19748218000,12258409000,32819265000,1432580000,871989000,0.026569425,1.025389679,2.610993564,30103144000,18665337000,11437807000,32210327000,1303857000,1263898000,0.039238906,1.069998768,2.63189823,19255051000,9274101000,9980950000,28472356000,2085076000,1764409000,0.061969196,1.478695434,1.929180188
BBB+,8,31578463000,21678100000,9900363000,16358016000,983114000,494822000,0.030249512,0.518011785,3.189626784,30301000000,20512000000,9789000000,14424000000,2474000000,2061000000,0.142886855,0.476023894,3.095413219,24065000000,15777000000,8288000000,13794000000,1047000000,982000000,0.071190373,0.57319759,2.90359556
BBB+,14,31531000000,22103000000,9428000000,1.10E+11,1395000000,881000000,0.008021415,3.483270432,3.344399661,27639945000,18906173000,8733772000,1.05E+11,1638659000,1182649000,0.011271352,3.796144131,3.164720238,27428198000,19635840000,7792358000,1.02E+11,1311578000,1019289000,0.009947913,3.735666448,3.519884225
BBB+,8,31370000000,21258000000,10112000000,34565000000,1599000000,795000000,0.023000145,1.1018489,3.102254747,28444000000,19109000000,9335000000,26399000000,728000000,391000000,0.014811167,0.928104345,3.047027317,24788000000,16740000000,8048000000,20610000000,247000000,153000000,0.007423581,0.831450702,3.080019881
BBB+,8,30902782000,20208115000,10694667000,33568307000,3800254000,2174935000,0.064791322,1.086255179,2.889550652,24724810000,14756138000,9968672000,26941534000,2238126000,1702289000,0.063184561,1.089655856,2.480251131,27563093000,19280171000,8282922000,26344734000,1241147000,255662000,0.009704482,0.95579745,3.327701625
BBB+,8,30608150000,20094229000,10513921000,36022872000,2937364000,1679640000,0.046627043,1.176904583,2.911202205,32841000000,23427000000,9414000000,35670000000,1483000000,594000000,0.016652649,1.086142322,3.488527725,30135839000,20266588000,9869251000,33390666000,851637000,785047000,0.023510972,1.108005189,3.053508215
BBB+,10,30491481000,21706332000,8785149000,33166467000,2387976000,1694030000,0.051076589,1.087728963,3.470798389,29326000000,19367000000,9959000000,31422000000,1292000000,1679000000,0.0534339,1.071472414,2.94467316,33278000000,24609000000,8669000000,29094000000,941000000,567000000,0.019488554,0.87427129,3.838735725
BBB+,13,30450000000,16419000000,14031000000,73804000000,1798000000,1875000000,0.025405127,2.423776683,2.170194569,27412000000,14461000000,12951000000,65410000000,1826000000,1871000000,0.028604189,2.386181234,2.116593313,26348902000,14757276000,11591626000,54996287000,1415616000,1624864000,0.029544976,2.087232591,2.273098011
BBB+,10,29702374000,21470013000,8232361000,34552844000,2068236000,1212388000,0.035087937,1.163302435,3.608001884,24851516000,17642451000,7209065000,30501239000,1850097000,1388041000,0.045507692,1.227339169,3.447259249,17186000000,10980000000,6206000000,25085000000,1407000000,1096000000,0.043691449,1.459618294,2.769255559
BBB+,11,29547000000,14917000000,14630000000,33374000000,1925000000,1610000000,0.048241146,1.129522456,2.019617225,29780000000,16392000000,13388000000,34146000000,2250000000,1937000000,0.056726996,1.146608462,2.224380042,29192000000,17422000000,11770000000,30956000000,2186000000,2026000000,0.065447732,1.060427514,2.480203908
BBB+,11,29290329000,15449992000,13840337000,22704000000,1267714000,535840000,0.023601128,0.775136394,2.11630172,28048418000,14652824000,13395594000,21421615000,910387000,447842000,0.02090608,0.763737014,2.093853994,26787000000,13762000000,13025000000,18396000000,735000000,552000000,0.030006523,0.686751036,2.056583493
BBB+,12,29273366000,12808318000,16465048000,25920662000,1783248000,1620448000,0.062515687,0.885469133,1.777909545,28210000000,13090000000,15120000000,22509000000,2723000000,2471000000,0.109778311,0.797908543,1.865740741,25240000000,12586000000,12654000000,19749000000,903000000,772000000,0.039090587,0.782448494,1.994626205
BBB+,15,28944000000,19594000000,9350000000,38793000000,716000000,1183000000,0.030495192,1.340277778,3.095614973,30439000000,22140000000,8299000000,39509000000,1908000000,1781000000,0.045078337,1.297972995,3.6677913,30277000000,23408000000,6869000000,33529000000,539000000,7000000,0.000208774,1.107408264,4.407774057
BBB+,11,28804184000,18663533000,10140651000,17686841000,1022443000,873622000,0.049393897,0.614037218,2.840466948,23345130000,14160146000,9184984000,19087898000,1453858000,969826000,0.050808423,0.817639396,2.541662566,23252033000,14413488000,8838545000,18143283000,1588060000,1481558000,0.08165876,0.780288029,2.630753478
BBB+,8,28602000000,18856000000,9746000000,13076000000,904000000,123000000,0.009406546,0.457170827,2.934742458,18813462000,13643519000,5169943000,12724950000,394260000,897669000,0.07054401,0.676374715,3.639007625,17670631000,13222779000,4447852000,11700867000,834821000,530391000,0.045329205,0.662164639,3.972845994
BBB+,12,28348441000,15596001000,12752440000,1.26E+11,991763000,848112000,0.00675089,4.431625111,2.22298172,35140724000,22077464000,13063260000,1.43E+11,4856149000,4671549000,0.032764662,4.057369051,2.690042455,25985000000,15964000000,10021000000,1.14E+11,2944000000,2767000000,0.024286843,4.384452569,2.593054585
BBB+,14,27904000000,15410000000,12494000000,77595000000,946000000,47000000,0.000605709,2.780784117,2.233392028,18847000000,6144000000,12703000000,67733000000,2481000000,2646000000,0.039065153,3.593834563,1.483665276,15533000000,4874000000,10659000000,49881000000,1657000000,1774000000,0.035564644,3.211292088,1.45726616
BBB+,7,27330537000,15503216000,11827321000,44743173000,1817824000,1380198000,0.030847119,1.637112838,2.310796925,0,0,0,0,0,0,0,0,0,39440000000,31091000000,8349000000,35455000000,2024000000,2094000000,0.059060781,0.898960446,4.723919032
BBB+,6,27249000000,19370000000,7879000000,17634000000,1646000000,526000000,0.02982874,0.647143014,3.458433811,22856000000,15416000000,7440000000,15608000000,1321000000,738000000,0.047283444,0.682884144,3.072043011,18446000000,12516000000,5930000000,13509000000,982000000,928000000,0.068694944,0.732353898,3.110623946
BBB+,8,26309115000,20181823000,6127292000,49651110000,1477690000,1166039000,0.023484651,1.887220836,4.293758972,16129715000,11117954000,5011761000,41329580000,2770496000,2432199000,0.058848868,2.562325497,3.218372744,15444837000,12823625000,2621212000,27148645000,1418399000,1341865000,0.049426592,1.757781257,5.892250226
BBB+,12,26085306000,15731238000,10354068000,35164591000,4251746000,4283342000,0.121808384,1.34806128,2.519329214,18840000000,12258000000,6582000000,32951000000,1265000000,950000000,0.028830688,1.748991507,2.862351869,18444353000,12470672000,5973681000,25839887000,783833000,467458000,0.018090559,1.400964675,3.087602602
BBB+,11,25298408000,14801600000,10496808000,24895792000,1561641000,1554848000,0.062454249,0.984085323,2.410104862,23542640000,14454863000,9087777000,23201551000,1559326000,1694944000,0.073053047,0.985511863,2.590582934,20610120000,14192765000,6417355000,19739057000,702632000,1700334000,0.086140589,0.957736151,3.211622234
BBB+,10,24822000000,17463000000,7359000000,70079000000,184000000,251000000,0.003581672,2.823261623,3.373012638,24279000000,17162000000,7117000000,58673000000,781000000,849000000,0.014470029,2.416615182,3.411409302,20840586000,16127003000,4713583000,38750998000,504197000,715149000,0.018454983,1.859400595,4.421389419
BBB+,8,24716661000,16481010000,8235651000,40723992000,828350000,559799000,0.013746172,1.64763323,3.001178777,23939328000,16267787000,7671541000,37116990000,-619346000,-703073000,-0.01894208,1.550460815,3.12053706,22657189000,14282575000,8374614000,32466260000,1512939000,2349489000,0.072367097,1.432934156,2.705460693
BBB+,9,24457000000,15270000000,9187000000,15307000000,1871000000,1710000000,0.111713595,0.625873983,2.662131272,25825996000,16456382000,9369614000,25368382000,1281920000,1045909000,0.041228841,0.982280877,2.756356452,22214889000,13849584000,8365305000,11587754000,658302000,395818000,0.034158302,0.521621062,2.655598212
BBB+,8,24298507636,12794327083,11504180553,18485371904,-2568547973,-3522396066,-0.190550457,0.760761615,2.112145887,32643674384,15824216634,16819457750,19017389288,1341910575,860330310,0.045239139,0.582575021,1.94082799,33370291768,17290186900,16080104868,20563915693,1132977626,482100178,0.023443987,0.616234219,2.075253367
BBB+,8,24170912000,13213988000,10956924000,43069105000,3787620000,3238654000,0.075196687,1.781856845,2.20599431,22360000000,13214000000,9146000000,38631000000,1770000000,1393000000,0.036059124,1.727683363,2.444784605,22389000000,14138000000,8251000000,34506000000,1402000000,1307000000,0.037877471,1.541203269,2.713489274
BBB+,12,23957000000,9247000000,14710000000,50962000000,3703000000,3280000000,0.064361681,2.12722795,1.628619986,22622000000,10662000000,11960000000,55826000000,3331000000,2372000000,0.042489163,2.467774733,1.891471572,20717000000,10597000000,10120000000,40414000000,1473000000,1015000000,0.025115059,1.950765072,2.047134387
BBB+,13,23048251000,18021707000,5026544000,3.16E+11,973181000,293985000,0.000929625,13.7207979,4.585307718,17093795000,12129529000,4964266000,3.19E+11,690551000,428924000,0.001346666,18.63296149,3.443368063,0,0,0,0,0,0,0,0,0
BBB+,7,22966603000,12723731000,10242872000,20348483000,730904000,538350000,0.026456518,0.886003167,2.242203456,24526621000,15614312000,8912309000,44902631000,3540557000,2984312000,0.066461852,1.830771185,2.751994012,12086037000,4802235000,7283802000,19273134000,1059591000,1525322000,0.079142396,1.594661178,1.659303342
BBB+,11,22927688000,13759025000,9168663000,16829113000,3032537000,2684699000,0.159527065,0.734008287,2.500657729,0,0,0,0,0,0,0,0,0,19175359000,13757839000,5417520000,12210127000,-553988000,-813922000,-0.066659585,0.636761325,3.539508668
BBB+,8,22687199000,11812751000,10874448000,17112591000,4709981000,3148497000,0.183987159,0.754283991,2.086285115,0,0,0,0,0,0,0,0,0,10739585000,4850409000,5889176000,16359620000,1554262000,1895282000,0.115851224,1.523300947,1.823614203
BBB+,11,22604192000,13225443000,9378749000,35614316000,1781176000,1373541000,0.038567103,1.575562444,2.41015001,16371894000,8286856000,8085038000,34989627000,1053974000,832691000,0.023798225,2.137176493,2.024961911,17343422000,10053370000,7290052000,27396705000,682458000,548924000,0.020036132,1.579659712,2.379053263
BBB+,10,22503699000,13533662000,8970037000,32180292000,1076720000,708961000,0.022030906,1.430000108,2.50876323,20791000000,12828000000,7963000000,32958000000,1284000000,660000000,0.020025487,1.585205137,2.610950647,19869171000,12388080000,7481091000,30001882000,756037000,636452000,0.021213736,1.509971503,2.655918903
BBB+,7,22491000000,13436000000,9055000000,15556000000,1045000000,856000000,0.055026999,0.69165444,2.483821093,20965000000,12766000000,8199000000,17860000000,601000000,322000000,0.018029115,0.851896017,2.557019149,17489099000,6764025000,10725074000,13531005000,1960321000,1916349000,0.141626509,0.773682223,1.63067397
BBB+,10,22479452000,13072713000,9406739000,17542374000,821906000,350384000,0.019973579,0.780373739,2.38971784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBB+,10,22227280000,16142316000,6084964000,1.04E+11,2186026000,1675455000,0.016063135,4.692628203,3.652820296,16506000000,11738000000,4768000000,89311000000,1920000000,1512000000,0.016929606,5.410820308,3.461828859,14930000000,11369000000,3561000000,84803000000,1362000000,887000000,0.010459536,5.680040188,4.192642516
BBB+,12,22127828000,13795471000,8332357000,27965066000,1503897000,1642180000,0.05872255,1.263796248,2.655650496,17019000000,10046000000,6973000000,38258000000,3856000000,3235000000,0.084557478,2.247958164,2.440699842,23041000000,18639000000,4402000000,46186000000,1206000000,3992000000,0.086433118,2.004513693,5.234211722
